Index,0 [0x3][0x42],1 [0x7][0x1c],2 [0x3][0x43],3 [0x3][0x44],4 [0x7][0x20],5 [0x5][0x38],6 [0x5][0x3a],7 [0x5][0x3c],8 [0x5][0x3e],9 [0x6][0x2c],10 [0x6][0x30],11 [0x6][0x34],12 [0x7][0x24],13 [0x7][0x28],14 [0x3][0x45],15 [0x3][0x46],16 [0x3][0x47],17 [0x19][0x48],18 [0x1a][0x48],19 [0x1b][0x48],20 [0x5][0x40],21 [0x1c][0x48],22 [0x1d][0x48],23 [0x1e][0x48],24 [0x0][0x0],25 [0x0][0x4],26 [0x0][0x8],27 [0x0][0xc],28 [0x0][0x10],29 [0x0][0x14],30 [0x7][0x18]
432,3,4141188,32,37,0,0,0,0,0,60725,60505,0,4141186,4141186,33,34,35,true,false,false,0,false,false,false,"工神ビエルゴの守護者","ビエルゴズ・ストライクで出土した遺物を運ぶ<br>鉄灯団が、アマルジャ族に狙われている<br>鉄灯団を、忘れられたオアシスまで護衛せよ","","","","",0
433,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
434,3,4098130,26,31,0,0,0,0,0,60725,60505,0,4098892,4098892,33,34,35,true,false,false,0,false,false,false,"偵察兵の仕事","アマルジャ軍の動向を監視していた<br>不滅隊の偵察兵が、報告に向かうようだ<br>リトルアラミゴまで護衛せよ","","","","",0
435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
436,1,4107752,32,37,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"無道の暗殺者「呪言のマラド・チャー」","不滅隊幹部の親族を殺害した容疑で<br>手配中のアマルジャ族暗殺者を発見した<br>呪言のマラド・チャーを倒せ","","","","",0
437,1,4108107,31,36,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"渇きの海","砂漠を歩む者たちの<br>脅威となっている怪魚を駆除せよ<br>大量発生したアングラーを倒せ","","","","",0
438,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
439,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
440,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
441,1,4106715,28,33,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"まるで我が子の様に","アマルジャ族のドレイク調教師が、特別に育てた<br>戦闘用ドレイクを連れて戦闘準備をしている<br>強化型バトルドレイクを倒せ","","","","",0
442,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
443,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
444,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
445,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
446,1,4317448,49,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"虚像の眼「アリマスピ」","荷運び人が、空を舞う巨大な妖異を目撃した<br>青燐精製所の脅威となっている<br>大型妖異、アリマスピを倒せ","","","","",0
447,1,4317494,49,52,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"爪切り","青燐精製所の設備拡張のため<br>ダラガブの爪の撤去工事を計画している<br>要地確保のため、バジリスクを倒せ","","","","",0
448,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
449,1,4317574,49,52,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"火の用心","青燐精製所には可燃物である「青燐水」が<br>数多く貯蔵されており、火気は厳禁である<br>火事の原因になりかねないグレネードを倒せ","","","","",0
450,1,4317657,49,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"新装甲採用機「魔導ヴァンガード試験型」","帝国軍が新型装甲材を開発したようだ<br>これを採用した試作機の運用試験を妨害せよ<br>魔導ヴァンガード試験型を倒せ","","","","",0
451,4,4102592,20,25,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,false,false,false,"プアメイドミル復興：食料防衛","元海賊「猟犬同盟」の構成員が<br>プアメイドミルを復興しようとしている<br>穀物を守り、ダーティ・ラットを倒せ","","穀物入りの木箱の数","","",0
452,1,4102658,20,25,0,0,0,0,0,60722,60502,68,0,0,33,34,35,true,false,false,0,false,false,false,"プアメイドミル復興：ゲ・ブ排撃","元海賊「猟犬同盟」が復興中の集落に<br>コボルド族部隊が襲撃してきた<br>ピックマン382 ゲ・ブを倒せ","","","","",0
453,1,4102690,20,25,0,230,0,0,0,60722,60502,68,0,0,33,34,35,true,false,false,0,false,false,false,"プアメイドミル復興：クァール討伐","元海賊「猟犬同盟」が復興中の集落に<br>野生のクァールが襲ってきた<br>スラッシャーを倒せ","","","","",0
454,1,4102701,20,25,0,0,0,0,0,60722,60502,171,0,0,37,38,35,true,false,false,0,false,false,false,"プアメイドミル復興：野牛討伐","元海賊「猟犬同盟」が復興中の集落に<br>野生のバッファローが襲ってきた<br>グレーターバッファローを倒せ","","","","",0
455,1,4142254,32,37,0,0,0,0,0,60721,60501,115,0,0,33,34,35,true,false,false,0,false,false,false,"砂漠の神皇帝「ウルハドシ」","ウ族の狩人たちに眷属を殺された<br>サンドウォームたちが逆襲に出た<br>サンドウォームたちを倒せ","","","","",0
456,1,4164724,28,33,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"持たざる者「破戒のギスフリッド」","銅刃団と協力し、盗賊に身をやつした<br>元アラミゴ軍「骸旅団」残党を掃討せよ<br>旅団の兵長、破戒のギスフリッドを倒せ","","","","",0
457,2,4303058,49,52,2001052,0,1,0,0,60723,60503,0,4308013,0,33,34,35,true,false,false,0,false,false,false,"リバースエンジニアリング","アマジナ鉱山社の技師が魔導兵器の<br>動力源「青燐機関」を調べようとしている<br>「青燐機関の部品」を集めろ","研究に必要な「青燐機関の部品」を<br>「アマジナ鉱山社の技師」に<br>速やかに納品せよ","納品した青燐機関の部品の数","","",0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
460,1,4257879,35,40,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"白狼たちの戦旗","餓えたスノウウルフの群れが<br>アドネール占星台の住人を狙っている<br>スノウウルフ・パップを倒せ","","","","",0
461,1,4257920,35,40,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
462,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
463,1,4257948,36,41,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"黒き弾丸「ダウニーダンスタン」","毛を刈ろうとする牧童を寄せ付けず<br>牧場を脱走した暴れ者の羊が現れた<br>漆黒の猛獣と化したダウニーダンスタンを倒せ","","","","",0
464,1,4284060,35,40,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"川辺の復讐者「ガビアル」","かつて貴族が飼っていたペットが捨てられ<br>野生化した結果、異様な巨体へと成長<br>人を襲い始めたガビアルを倒せ","","","","",0
465,1,4265965,36,41,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"冬物語","寒冷化による食料不足で<br>グゥーブーが人里に降りてくるようになった<br>ハイランド・グゥーブーを倒せ","","","","",0
466,4,4316817,35,40,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,false,false,false,"星に願いを","ドラゴン族の眷属が占星台を襲撃した<br>「占星台の観測記録」を守り<br>押し寄せるストラトエイビスを倒せ","","占星台の観測記録の数","","",0
467,1,4262481,36,41,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"ワイルドダイルダンディー","キャンプ・ドラゴンヘッドに向かう荷運び人が<br>ダイルの群れに行く手を阻まれ困っている<br>妨げとなっているワイルドダイルを倒せ","","","","",0
468,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
469,4,4265873,38,43,0,0,12,0,0,60724,60504,0,4265911,0,33,34,35,true,false,false,0,false,false,false,"クルザスの白狼","怪我を負った偵察兵に助力を求められた<br>「フォルタン家の負傷兵」を守り<br>迫り来るスノウウルフ・パッブを倒せ","","フォルタン家の負傷兵","","",0
470,1,4257971,38,43,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"動く要塞","「動く要塞」の異名で知られる大型妖異<br>オーガが霊災以降、数を増しつつある<br>増殖を防ぐべく、レッドホーン・オーガを倒せ","","","","",0
471,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
472,2,4317594,38,43,2001051,0,1,0,0,60723,60503,0,0,0,33,34,35,true,false,false,0,false,false,false,"流れよ我が涙","聖水を集めに来たクルザスの商人が<br>泉に湧いたスプライトを前に困っている<br>「ダナフェンの聖水」を集めろ","手に入れた「ダナフェンの聖水」を<br>「クルザスの商人」に<br>速やかに納品せよ","納品したダナフェンの聖水の数","","",0
473,1,4258040,37,42,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"歓喜、慚愧、猛吹雪","吹雪の夜にウィスプの火を街の灯りと見間違え<br>危険な洞窟に迷い込む者が後を絶たない<br>ウィル・オ・ザ・ウィスプを倒せ","","","","",0
474,1,4258057,37,42,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"エイビスキラー","キャンプ・ドラゴンヘッドに対して<br>ドラゴン族の眷属が包囲を開始した<br>スラストエイビスを倒せ","","","","",0
475,1,4258115,39,44,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"大口の悪鬼「ガルガメル」","大きな口で子供ばかり12人を食い殺した<br>恐るべきオーガが、悪鬼の胃袋に潜伏中だ<br>人喰いの悪鬼、ガルガメルを倒せ","","","","",0
476,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
477,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
478,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
479,1,4258322,39,44,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"凍てつく波動「リュタン」","霊災以降、寒冷化が進むクルザスにて<br>大型のアイススプライトが出現した<br>寒冷化を加速させるリュタンを倒せ","","","","",0
480,1,4258340,40,45,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"騎兵の天敵「セプス」","数多くのイシュガルド騎兵を葬ってきた<br>ドラゴン族の眷属が確認された<br>仇を討つべく、セプスを倒せ","","","","",0
481,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
482,1,4279902,40,45,0,0,0,0,0,60721,60501,0,4279914,0,33,34,35,true,false,false,0,false,false,false,"血と肉の街道舗装","キャンプ地に戻ろうとしている調査員が<br>ジャイアント族に道を阻まれている<br>無法者のジャイアントを倒せ","","","","",0
483,1,4280848,39,44,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"引き起こされた戦争","イシュガルド最後の防壁である大審門に<br>ドラゴン族の眷属が押し寄せてきた<br>強襲部隊のドラゴンフライを倒せ","","","","",0
484,1,4258357,45,50,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"骨貪る者「ロンジュール」","聖ダナフェンの旅程を行く旅人たちを<br>待ち伏せて襲う、邪悪なる魔物を討伐せよ<br>ロンジュールを倒せ","","","","",0
485,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
486,1,4266571,45,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"アインハルトの意地","北方より移住してきた巨人族が<br>秘石の塔近辺の新たな脅威となりつつある<br>アインハルト家の衛兵と共に巨人族を倒せ","","","","",0
487,1,4283641,47,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"暖を求めて","暖を求める巨人族が灯りに引き寄せられ<br>アドネール占星台に向かって進軍を開始した<br>デュランデル家の衛兵と共に巨人族を倒せ","","","","",0
488,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
489,1,4285072,47,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"巡礼の道","イシュガルド正教の神官が<br>巡礼者のため魔物の排除を求めている<br>ピュアエナジーを倒せ","","","","",0
490,1,4258390,46,50,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"愚鈍なる勇者「クリュティオス」","ジャイアント族の有力な戦士が目撃された<br>巨人族の進出に歯止めをかけるためにも<br>クリュティオスを倒せ","","","","",0
491,3,4317641,36,41,0,0,0,0,0,60725,60505,0,4317644,4317644,33,34,35,true,false,false,0,false,false,false,"星の光、今は遠く","占星術士が星読みの結果を伝えるために<br>キャンプ・ドラゴンヘッドに向かっている<br>イシュガルドの占星術士を護れ","","","","",0
492,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
493,1,4301781,40,45,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"雪山の襲撃者「セベク」","かつて西部高地の難民を襲い<br>多くの被害者を出した大鰐が目撃された<br>この機を逃さず、セベクを倒せ","","","","",0
494,1,4258408,39,44,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"赤い翼「ロック」","雲海に棲む浮遊魚を食い荒らす<br>漁場荒しの難物を始末せよ<br>伝説の巨鳥、ロックを倒せ","","","","",0
495,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
496,1,4258418,40,45,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"それは竜の意思！","最前線、ホワイトブリム前哨地に<br>ドラゴン族の命令で魔物が押し寄せてきた<br>ドラゴンの眷属たちを倒せ","","","","",0
497,1,4285259,40,45,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"氷づけになるがいい！","アイススプライトが寄りつくことで<br>スノークローク大氷壁の厚みが増している<br>迷惑千万なアイススプライトを倒せ","","","","",0
498,1,4291260,48,51,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"入植を阻止せよ","イクサル族が入植地を拡張しようとしている<br>これを阻止するため、入植地に潜入し<br>「違法伐採された木材」を破壊せよ","","","","",0
499,1,4291312,49,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"烈風の勇士「フェロック四姉妹」","勇猛なる一族として知られる<br>フェロック家の四姉妹が現れた<br>フェロック四姉妹を倒せ","","","","",0
500,1,4291340,49,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"匠の技「工匠のゴゾル・イツカン」","黒衣森から違法伐採した木材で<br>ナタラン野営地の造営を続ける<br>蛮族の匠、工匠のゴゾル・イツカンを倒せ","","","","",0
501,3,4304049,38,43,0,0,0,0,0,60725,60505,0,4304051,4304051,33,34,35,true,false,false,0,false,false,false,"スヴァラ迎撃作戦：工兵護送","黄龍「スヴァラ」がスチールヴィジル方面に<br>向かうとの観測が、占星台より発せられた<br>迎撃準備に向かう工兵たちを護れ","","","","",0
502,1,4304102,38,43,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"スヴァラ迎撃作戦：砲撃準備","黄龍「スヴァラ」を迎撃するため<br>工兵部隊が対竜カノン砲を設置し始めた<br>作業完了まで、周囲の安全を確保せよ","","","","",0
503,1,4304124,38,43,0,227,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"スヴァラ迎撃作戦：砲撃応戦","遂に黄龍「スヴァラ」が姿を現した<br>設置した「四連装対竜カノン砲」を活用し<br>イシュガルドの仇敵、スヴァラを倒せ","","","","",0
504,1,4304914,38,43,0,227,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"スヴァラ迎撃作戦：人海戦術","遂に黄龍「スヴァラ」が姿を現したが<br>切り札「四連装対竜カノン砲」は失われた<br>死力を尽くして、スヴァラを倒せ","","","","",0
505,1,4297321,50,53,0,0,0,0,0,60722,60502,154,0,0,37,38,35,true,false,true,0,false,false,false,"伝説の魔獣「ベヒーモス」","恐るべき魔獣ベヒーモスが<br>狩りのため縄張りの外へと出た<br>キャンプを守るべく、全力でベヒーモスを倒せ","","","","",0
506,1,4297340,50,53,0,220,0,0,0,60722,60502,154,0,0,37,38,35,true,false,true,0,false,false,false,"手負いの魔獣「ベヒーモス」","縄張りへと引き返した魔獣ベヒーモスを<br>総力を挙げて追撃し、息の根を止めろ<br>魔獣ベヒーモスを倒せ","","","","",0
507,1,4302008,39,44,0,223,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,false,false,false,"帰ってきた男「ステロペス」","亀甲島で男を上げて帰ってきた単眼族に<br>ジャイアント族が多数弟子入りし、共に暴れている<br>謎の暴徒集団の頭目、ステロペスを倒せ","","","","",0
508,1,4514932,49,52,0,0,0,0,0,60722,60502,115,0,0,156,34,35,true,false,false,0,false,false,false,"嵐神呼びし者「風標のコゾル・ノモトル」","嵐神ガルーダ召喚の儀式を司る<br>高位術師のひとりが入植地に現われた<br>風標のコゾル・ノモトルを倒せ","","","","",852463
509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
510,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
511,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
512,1,4308399,45,50,0,0,0,0,0,60721,60501,0,4308431,0,33,34,35,true,false,false,0,false,false,false,"失われた風景","崩壊したキャンプに遺品の回収に来た<br>冒険者が、あまりの魔物の多さに困っている<br>群れを成すニクスを倒せ","","","","",0
513,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
514,1,4259476,44,49,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"タングル湿林の大掃除","繁殖した両生類がタングル湿林における<br>冒険者ギルドの活動の妨げとなっている<br>マッドパピーを倒せ","","","","",0
515,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
516,1,4309001,45,50,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"湿林の怨念「ンブル」","熟練冒険者の間で噂となっている<br>タングル湿林に現れる怨霊を始末せよ<br>邪悪なる怨念、ンブルを倒せ","","","","",0
517,1,4309608,44,49,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"モルボル怒りの大増殖","調子に乗った冒険者に制裁を加えるため<br>モルボルが怒りの大増殖を始めた<br>ブディング・モルボルをブッコろせ","","","","",0
518,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
519,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
520,1,4259592,46,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"統合整備計画","改良型魔導兵器が駆動試験に臨んでいる<br>帝国軍の兵器開発を阻害するためにも<br>魔導ヴァンガード改修型を倒せ","","","","",0
521,1,4309655,48,51,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"残忍なる悪鬼「ポリュス」","数々の襲撃事件を引き起こした<br>凶悪な大型妖異がモードゥナにて確認された<br>唄う裂谷に潜伏するポリュスを倒せ","","","","",0
522,4,4308137,46,50,0,0,12,0,0,60724,60504,0,4308154,0,33,34,35,true,false,false,0,false,false,false,"聖地巡礼","クリスタルタワーを聖地と崇める巨人族が<br>銀泪湖北岸の領有権を主張し暴れている<br>「財団の調査資材」を守り巨人族を倒せ","","財団の調査資材の数","","",0
523,1,4259669,45,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"巨漢の地上げ屋","モードゥナ地方での活動拠点を求めて<br>ギガース族がレヴナンツトールに進軍した<br>野蛮なる巨人、ギガース族を倒せ","","","","",0
524,1,4259698,46,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"ヒッポグリフの晩餐会","聖コイナク財団の調査地の人員を狙い<br>ヒッポグリフの群れが動き出した<br>恐るべき捕食者、ヒッポグリフを倒せ","","","","",0
525,1,4259840,46,50,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"乱れ髪「銀髪のディオネ」","銀泪湖北岸の治安を乱す<br>ギガース族の高僧が目撃された<br>銀髪のディオネを倒せ","","","","",0
526,1,4321749,46,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"銀泪湖ガラガラドッカン","放電地帯から逃れてきたハパリットの一団が<br>新たな縄張りを求め移動してきた<br>興奮したハパリットを倒せ","","","","",0
527,1,4309675,46,50,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"夜襲の魔獣「グウィルギ」","ある日の夜、3名の調査員が<br>黒い影によって襲われ、無残にも惨殺された<br>犯人と目される魔獣、グウィルギを倒せ","","","","",0
528,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
529,3,4300259,45,50,0,0,0,0,0,60725,60505,0,4300266,4300266,33,34,35,true,false,false,0,false,false,false,"旅の仲間","聖コイナク財団に所属する調査員が<br>調査地までの護衛役を探しているようだ<br>筋骨逞しい調査員を護れ","","","","",0
530,1,4259866,44,49,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"甘い誘惑「ボラプチュア・ビビアン」","官能的な香りの息によって<br>タングル湿林のヌシの座に上り詰めた<br>巨大モルボル、ボラプチュア・ビビアンを倒せ","","","","",0
531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
532,4,4267773,32,37,0,0,12,0,0,60724,60504,166,0,0,33,34,35,true,false,false,0,false,false,false,"帰ってきた大炎獣「キングボンバード」","超巨大ボム「キングボンバード」が現れた<br>これを倒そうとするABU隊員を護衛し<br>ボンバードの群れから死守せよ","","ABU隊員の数","","",0
533,4,4325162,5,10,0,0,12,0,0,60724,60504,166,0,0,33,34,35,true,false,false,0,false,false,false,"帰ってきた大炎獣「キングボンバード」","超巨大ボム「キングボンバード」が現れた<br>これを倒そうとするABU隊員を護衛し<br>ボンバードの群れから死守せよ","","ABU隊員の数","","",0
534,4,4325183,13,18,0,0,12,0,0,60724,60504,166,0,0,33,34,35,true,false,false,0,false,false,false,"帰ってきた大炎獣「キングボンバード」","超巨大ボム「キングボンバード」が現れた<br>これを倒そうとするABU隊員を護衛し<br>ボンバードの群れから死守せよ","","ABU隊員の数","","",0
535,4,4325194,5,10,0,0,12,0,0,60724,60504,166,0,0,33,34,35,true,false,false,0,false,false,false,"帰ってきた大炎獣「キングボンバード」","超巨大ボム「キングボンバード」が現れた<br>これを倒そうとするABU隊員を護衛し<br>ボンバードの群れから死守せよ","","ABU隊員の数","","",0
536,4,4325207,15,20,0,0,12,0,0,60724,60504,166,0,0,33,34,35,true,false,false,0,false,false,false,"帰ってきた大炎獣「キングボンバード」","超巨大ボム「キングボンバード」が現れた<br>これを倒そうとするABU隊員を護衛し<br>ボンバードの群れから死守せよ","","ABU隊員の数","","",0
537,4,4325219,11,16,0,0,12,0,0,60724,60504,166,0,0,33,34,35,true,false,false,0,false,false,false,"帰ってきた大炎獣「キングボンバード」","超巨大ボム「キングボンバード」が現れた<br>これを倒そうとするABU隊員を護衛し<br>ボンバードの群れから死守せよ","","ABU隊員の数","","",0
538,4,4325231,6,11,0,0,12,0,0,60724,60504,166,0,0,33,34,35,true,false,false,0,false,false,false,"帰ってきた大炎獣「キングボンバード」","超巨大ボム「キングボンバード」が現れた<br>これを倒そうとするABU隊員を護衛し<br>ボンバードの群れから死守せよ","","ABU隊員の数","","",0
539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
540,1,4287384,42,47,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"ワサワサドブラン","良質の鉱脈を食い荒らすことで知られる害虫<br>ドブランの繁殖地が発見された<br>繁殖を防ぐためにも、クォーツドブランを倒せ","","","","",0
541,1,4287394,40,45,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"鏡像の騎士","霊災の名残であるダラガブの破片から<br>不気味な生物が這い出してきた<br>合成獣ミラーナイトを倒せ","","","","",0
542,1,4287420,42,47,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"金髪の貴公子「アイエテス」","波打つ金髪を求めてゴールデンフリースの<br>血を飲み続け、魔物と化した男の首だという<br>噂の珍獣、アイエテスを倒せ","","","","",0
543,1,4287435,42,47,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"醜悪なる合成獣「バドゥ」","不快な合成獣ミラーナイトの中でも<br>ひときわ大きな個体が確認された<br>問答無用でバドゥを倒せ","","","","",0
544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
545,1,4314108,46,50,0,0,0,0,0,60721,60501,0,4314260,0,33,34,35,true,false,false,0,false,false,false,"荒野の消火活動","イフリートを崇める儀式を妨害せよ<br>儀式の準備をするアマルジャ族を倒しつつ<br>「迎え火の燭台」を破壊せよ","","","","",0
546,1,4288528,46,50,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"哀しき闘士「純鉄のビビレゼ」","イフリート討伐に挑んだものの<br>聖火に魂を焼かれテンパードと化した<br>元不滅隊闘士、純鉄のビビレゼを倒せ","","","","",0
547,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
548,1,4288537,46,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"正義についての話をしよう","祈りを捧げることで、蛮神イフリートの<br>力の源泉となっている者たちを排除せよ<br>テンパードたちを倒せ","","","","",0
549,1,4288562,46,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"甲羅を蹴飛ばせ！","僅かな植物を食い荒らし<br>砂漠化を進行させる原因となっている<br>外来の陸亀、アイアントータスを倒せ","","","","",0
