Index,0 [0x3][0x42],1 [0x7][0x1c],2 [0x3][0x43],3 [0x3][0x44],4 [0x7][0x20],5 [0x5][0x38],6 [0x5][0x3a],7 [0x5][0x3c],8 [0x5][0x3e],9 [0x6][0x2c],10 [0x6][0x30],11 [0x6][0x34],12 [0x7][0x24],13 [0x7][0x28],14 [0x3][0x45],15 [0x3][0x46],16 [0x3][0x47],17 [0x19][0x48],18 [0x1a][0x48],19 [0x1b][0x48],20 [0x5][0x40],21 [0x1c][0x48],22 [0x1d][0x48],23 [0x1e][0x48],24 [0x0][0x0],25 [0x0][0x4],26 [0x0][0x8],27 [0x0][0xc],28 [0x0][0x10],29 [0x0][0x14],30 [0x7][0x18]
371,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
372,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
373,1,4104320,5,10,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Füttern verboten","Die Essensgerüche aus dem Camp locken ausgehungerte Molche an, und die begnügen sich nicht nur damit, in den Abfällen zu stöbern. Verjage die gefährlichen Biester.","","","","",0
374,4,4104341,7,12,0,0,12,0,0,60724,60504,0,4184469,0,33,34,35,true,false,false,0,false,false,false,"Revolution der Ratten","Einige Qiqirn wurden im Würfel & Becher vor die Tür gesetzt, was ihnen gar nicht schmeckt. Dass einige ihrer Wahl-Artgenossen, die Ratten, im Kochtopf des Wirts landen, finden sie auch nicht besonders lustig. Halte den wütenden Mob in Schach und beschütze den Wächter.","","Würfel & Becher-Wächter","","",0
375,1,4104356,6,11,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Die Würfel sind gefallen","Eine Bande von Qiqirn-Dieben treibt in Kohlenstaub ihr Unwesen. Stelle zusammen mit der Messingklingen-Patrouille  Recht und Ordnung her.","","","","",0
376,1,4105922,9,14,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Windelweich gekocht","Babaroon Halbschale ist der König der weichgegekochten Eier. Strecke ihn nieder, bevor er seine Kochkünste an dir ausprobieren kann. ","","","","",0
377,1,4105925,14,19,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Ein Angler am Haken","Einige Laichende Orobon haben das Prinzip „Köder“ scheinbar nicht verstanden und den Angler gleich mit verschluckt. Übe Rache im Namen seines Sohnes.","","","","",0
378,2,4105938,5,10,2000256,0,1,0,0,60723,60503,0,0,0,33,34,35,true,false,false,0,false,false,false,"Mein kleiner grüner Kaktor","Die Flüchtlinge leiden Hunger und würden zur Abwechlsung gerne mal etwas Kaktus-Salat essen. Sammle Kaktusblätter, aber nimm dich vor den Koschenillen-Kaktoren in Acht.","Dem Mädchen in Verlorene Hoffnung weitere Kaktusblätter bringen","Abgelieferte Kaktusblätter","","",0
379,1,4105998,9,14,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Ameisen auf Wohnungssuche","Ein Rudel Treiberameisen-Wachen kundet die Umgebung für den Bau neuer Nester aus. Banne die Gefahr zusammen mit den Messingklingen.","","","","",0
380,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
381,2,4106037,11,16,2000255,0,1,0,0,60723,60503,0,0,0,33,34,35,true,false,false,0,false,false,false,"Identitätsdiebe","Diebe haben sich in der Sommerresidenz der während der Siebten Katastrophe ums Leben gekommenen Eolande Quiveron, ehemaliges Mitglied des Scorpio-Kreises, eingenistet und behaupten gar, von der edlen Dame abzustammen. Gerüchten zufolge verstecken die Diebe in dem Anwesen ihre Beute. Die hätte ein Händler gerne zurück.","Dem Händler die Frachtkisten bringen","Gelieferte Frachtkisten","","",0
382,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
383,1,4121880,7,12,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Freie Fahrt für freie Bürger","Schlaghammerschnäbel blockieren eine wichtige Transportroute für Erzlieferungen. Verjage die Störenfriede zusammen mit den Messingklingen.","","","","",0
384,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
385,1,4106053,14,19,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Sadistisches Vergnügen","Die Riesenkröte Vodyanoi würgt ihre Opfer mit ihrer Zunge, die ein lähmendes Gift absondert, langsam und qualvoll zu Tode. Und fast könnte man meinen, dabei ein selbstzufriedenes Grinsen in ihrer hässlichen Visage zu erkennen.","","","","",0
386,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
387,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
388,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
389,1,4106055,7,12,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Einen kühlen Kopf bewahren","Ein aus Coerthas übergewanderter Spitfire erhitzt die Gemüter im zentralen Thanalan. Verpasse ihm eine Abkühlung.","","","","",0
390,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
391,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
392,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
393,1,4104716,12,17,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Sein letztes Kommando","In der Gegend um die Höllenbrut-Grotten verschwindet ein Reisender nach dem anderen. Gerüchte besagen, dass dies das Werk des Nestkommandanten sei.","","","","",0
394,1,4108037,19,24,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Ganz schön bockig","Eine wilde Myotragus-Herde greift auf dem Allagischen Sonnenweg Reisende und Händler an. Die Messingklingen werden der Lage alleine nicht Herr.","","","","",0
395,1,4108047,15,20,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Wer anderen eine Grube gräbt","Die Stahlfeder-Tukotukos sorgen mit ihrer Grabwut auf Thanalans Straßen in letzter Zeit für zahlreiche Achsenbrüche und Lieferausfälle. Verjage die stacheligen Verwandten des Mulls.  ","","","","",0
396,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
397,1,4106191,18,23,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Vormarsch der Amalj'aa","Die Amalj'aa wollen nach Westen vorrücken, um ein neues Feldlager zu errichten. Dies muss unter allen Umständen unterbunden werden.","","","","",0
398,1,4106224,18,23,0,0,0,0,0,60722,60502,0,4154839,0,33,34,35,true,false,false,0,false,false,false,"Ein paar aufs Maul","Die Amalj'aa planen Nachschublieferungen für ihre Kämpfer an der Front. Überzeuge ihren Kommandanten Glasmaul Nazagg Gah, dass dies keine gute Idee ist. ","","","","",0
399,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
400,1,4099281,17,22,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Verteidigung des Goldbasars","Ein Stoßtrupp der Amalj'aa will den armen Bewohnern des Goldbasars selbst die letzten Besitztümer noch nehmen. Doch da haben sie die Rechnung ohne die mutigen Abenteurer Eorzeas gemacht.","","","","",0
401,1,4106230,17,22,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Rendezvous mit dem Tod","In der Unsichtbaren Stadt treibt ein Totengeist sein Unwesen, der Reisenden auflauert und sie in den Kreis seiner Kameraden aufnimmt ... indem er sie ins Jenseits befördert. ","","","","",0
402,1,4106673,17,22,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Räuber und Gendarm","Vor lauter Langeweile vertreiben sich einige Imps die Zeit mit Räuber-und-Gendarm-Spielchen. Einziges Problem: Sie fragen die Gegenseite nie, ob sie auch wirklich mitspielen will.","","","","",0
403,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
404,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
405,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
406,1,4106679,27,32,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Den Spieß umdrehen","Östlich von Hohenbrück üben sich Amalj'aa-Pikeniere im Speerkampf. Erteile ihnen eine unvergessliche Lektion.","","","","",0
407,1,4106236,29,34,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Zum Haare raufen","Der Seidenflausch stiehlt sich in die Träume Unglückseliger und stoppt ihren Haarwuchs. Von Perückenmachern deshalb verehrt, sähen die meisten Erozäer den Missetäter am liebsten selbst zurechtgestutzt.","","","","",0
408,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
409,1,4106689,26,31,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Unerwünschtes Unkraut","Bergwinde haben die Pollen von Dämonenfliegenfallen nach Thanalan getragen. Sorge dafür, dass sich das Unkraut nicht verbreiten kann. ","","","","",0
410,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
411,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
412,1,4125796,17,22,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Sicherung der Wasserversorgung","Trockenschnecken haben eine Quelle nördlich von Camp Knochenbleich in Beschlag genommen. Ohne das Trinkwasser aus der Quelle sind die Bewohner des Camps geliefert.","","","","",0
413,1,4106697,17,22,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Hörner sind zum Stutzen da","Diese Langhörner-Herde nimmt unbedarfte Reisende gerne auf die Hörner, leider aber mit fehlendem Sinn für Humor. Wer lacht zuletzt?","","","","",0
414,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
415,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
416,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
417,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
418,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
419,1,4165253,28,33,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Miluda die Schlitzerin","Die Anführerin der Leichenbrigade wurde gefunden. Das ist die Gelegenheit, auch die letzten Reste der Bande endgültig zu zerschlagen.","","","","",0
420,1,4106708,27,32,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Gefallene Helden","Überreste der Truppen von Ala Mhigo verbreiten im südlichen Thanalan als Plünderer Angst und Schrecken. Der Terror muss ein Ende haben.","","","","",0
421,1,4106711,25,30,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Verteidigung von Klein-Ala Mhigo","Angelockt vom „Essensgeruch“ stürmen Sandhaut-Peiste auf Klein-Ala Mhigo zu. Auf ihrer Speisekarte: die Bewohner der ärmlichen Siedlung!","","","","",0
422,2,4108098,29,34,2000257,0,1,0,0,60723,60503,0,0,0,33,34,35,true,false,false,0,false,false,false,"Marmor, Stein und Eisen brechen","Eine Naturkundlerin ist dem Geheimnis antiker Magie auf der Spur. Hinweise könnten ihr die Golem-Seelensteine liefern, die von den Marmorwächtern im Versunkenen Tempel von Qarn erbeutet werden können.","Der Naturkundlerin Seelensteine bringen","Gesammelte Seelensteine","","",0
423,1,4288495,46,50,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Kröte mit eisernem Schild ","Ein außergewöhnliches Exemplar der in Süd-Thanalan heimischen Eisenschildkröte, Aspidochelone, muss getötet werden, bevor sie auf dumme Ideen kommt.","","","","",0
424,1,4322536,45,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Hauptbrigadier für einen Tag","Unterstütze die 2. Hauptbrigade der Legion der Unsterblichen, die gerade eine Attacke auf das Amalj'aa-Feldlager in der Nähe plant. Mach die Amalj'aa unschädlich!","","","","",0
425,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
426,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
427,1,4314078,48,51,0,0,0,0,0,60722,60502,115,4325027,0,33,34,35,true,false,false,0,false,false,false,"Auf der Abschussliste","Der Amalj'aa-Kommandant über das Lager Zanr'ak soll aus dem Weg geräumt werden. Wagst du das Attentat auf den berüchtigten Nezedd „Diamantmaul“ Gah?","","","","",0
428,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
429,1,4142253,31,36,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Die Kinder der Wüste","Die Jägerinnen vom Drakon-Stamm gehen auf Sandwurmjagd. Hilf den stolzen Kriegerinnen, die sich selbst Kinder der Wüste nennen.","","","","",0
430,1,4288511,49,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Schwarze Zukunft","Der Astrologe und Orakeldeuter Pegujj Chah deutet den Truppen im Lager Zanr'ak die Vorzeichen des Schicksals für den Kampf. Beseitige den Amalj'aa-Seher, bevor er deine Gedanken liest.","","","","",0
431,1,4322742,49,52,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Kein Nachschub für Zanr'ak","Die Amalj'aa haben einen Trupp Jäger zur Nahrungsbeschaffung losgeschickt. Halt die Jäger auf und sorg so dafür, dass das Lager diesen Nachschub nie bekommt.","","","","",0
432,3,4141188,32,37,0,0,0,0,0,60725,60505,0,4141186,4141186,33,34,35,true,false,false,0,false,false,false,"Begleitschutz","Ein Eisenschein-Soldat hat dich gebeten, ihn auf seinem Botengang zur Vergessenen Oase zu begleiten. Sorge dafür, dass seine wertvolle Fracht nicht in die Hände der Amalj'aa gerät.","","","","",0
433,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
434,3,4098130,26,31,0,0,0,0,0,60725,60505,0,4098892,4098892,33,34,35,true,false,false,0,false,false,false,"Der Kundschafter und seine unerwünschte Kundschaft","Ein Legionär der Unsterblichen hat wichtige Informationen über die Pläne der Amalj'aa, die unbedingt den Kommandanten in Klein-Ala Mhigo erreichen müssen. Beschütze ihn vor den Spähern der Echsen.","","","","",0
435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
436,1,4107752,32,37,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Der Gift und Galle spuckt","Schwarzgalle Maladd Chah hat ein ganzes Kontingent der Legion der Unsterblichen auf dem Gewissen. Unzählige Hinterbliebene sinnen auf Rache. Kannst du ihnen Genugtuung verschaffen?","","","","",0
437,1,4108107,31,36,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Mehr Strand als Meer","Anglerfische haben die Kunst des Trockenfischens perfektioniert. Schreite ein, bevor sie die Bestände von Wanderern und Reisenden in der Sagolii-Wüste vollends überfischt haben.","","","","",0
438,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
439,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
440,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
441,1,4106715,28,33,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Ein Maulkorb für Kampf-Drakons","Einem Drakon-Züchter der Amalj'aa ist es gelungen, besonders widerstandsfähige und wilde Drakons speziell für den Kampf zu züchten. Rotte die Bestien aus, bevor sie Stoßtrupps der Echsen unterstützen können.","","","","",0
442,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
443,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
444,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
445,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
446,1,4317448,49,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Arimaspi-Alarm","Träger haben eine riesige Erscheinung am Himmel beobachtet, bei der es sich um den Nichtsgesandten Arimaspi handeln dürfte. Rette die verängstigten Leute in der Erdseim-Fabrik vor dem Untier!","","","","",0
447,1,4317494,49,52,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Erdseim geht vor","Um das Gelände der Erdseim-Fabrik zu erweitern, ist geplant, Dalamuds Klauen zu erschließen - das betreffende Gebiet ist aber von Basilisken bewohnt. Sorg dafür, dass sie weichen.","","","","",0
448,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
449,1,4317574,49,52,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Brandschutzmaßnahmen","In der Erdseim-Fabrik lagern, wie zu erwarten ist, leicht entflammbare Substanzen in großen Mengen. Offenes Feuer verbietet sich daher von selbst, die Anwesenheit von Granaten noch viel mehr. Beseitige die explosiven Gefahrenquellen.","","","","",0
450,1,4317657,49,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Der Erste wird der Letzte sein","Neu in der garleischen Armee: ein weiterentwickelter Magitek-Frontbrecher. Sorg dafür, dass die Garlear nicht mehr lange Freude an ihrem Prototyp haben, indem du ihn in alle Einzelteile zerlegst.","","","","",0
451,4,4102592,20,25,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,false,false,false,"Köter gegen Ratten","Die Meeresköter, ehemalige Piraten, wollen Witwenmühle wieder besiedeln. Dazu muss das Gebiet erst mal von den Ratten gesäubert werden. Beteilige dich an der Kammerjagd und sichere zugleich das Getreide.","","Verbleibende Weizenkörbe","","",0
452,1,4102658,20,25,0,0,0,0,0,60722,60502,68,0,0,33,34,35,true,false,false,0,false,false,false,"Ungebetene Gäste","Gerade haben sich die Meeresköter in Witwenmühle niedergelassen, da erhalten sie schon ungebetenen Besuch: Ein Heer von Kobolden stürmt ihr neues Zuhause. Besiege den Anführer, Hauer Ge Bu vom 382. Orden.","","","","",0
453,1,4102690,20,25,0,230,0,0,0,60722,60502,68,0,0,33,34,35,true,false,false,0,false,false,false,"Vorsicht bissig","Die Meeresköter finden keine Ruhe. Diesmal machen ihnen Coeurl zu schaffen. Töte den Anführer des Rudels, den wilden Schlitzer.","","","","",0
454,1,4102701,20,25,0,0,0,0,0,60722,60502,171,0,0,37,38,35,true,false,false,0,false,false,false,"Büffeln statt Büffel","Wenn man es nicht besser wüsste, könnte man an eine Verschwörung glauben. Diesmal machen Hünenbüffel den Meereskötern das Leben schwer. Doch die müssen laut Hausordnung draußen bleiben.","","","","",0
455,1,4142254,32,37,0,0,0,0,0,60721,60501,115,0,0,33,34,35,true,false,false,0,false,false,false,"Wir sind gewurmt","Rasend vor Wut über den Tod ihrer Artgenossen, die den Jägerinnen des Drakon-Stamms zum Opfer gefallen sind, stürmen Sandwürmer die Vergessene Oase. Schlage die Eindringlinge zurück.","","","","",0
456,1,4164724,28,33,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Buße sollst du tun","Die Leichenbrigade hat unter ihrem grausamen Offizier Gisfrid bereits viel zu viel Leid über die Bewohner des südlichen Thanalans gebracht. Führe Gisfrid seiner gerechten Strafe zu.","","","","",0
457,2,4303058,49,52,2001052,0,1,0,0,60723,60503,0,4308013,0,33,34,35,true,false,false,0,false,false,false,"Reverse Engineering","Erdseim ist der Brennstoff für jede Magitek-Maschine. Daraus erklärt sich das große Interesse der Amajina Bergbau AG an Erdseim-Motor-Bauteilen. Hilf ihnen, Bauteile zusammenzutragen.","Liefere die Erdseim-Motor-Bauteile bei den Technikern der Amajina AG ab.","Abgelieferte Erdseim-Motor-Bauteile","","",0
458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
460,1,4257879,35,40,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Wer fürchtet sich","Ausgehungerte Schneewölfe haben es auf die Leute vom Observatorium abgesehen. Schaff ihnen die Gefahr vom Hals, damit sie sich wieder auf die Astrologie konzentrieren können. ","","","","",0
461,1,4257920,35,40,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
462,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
463,1,4257948,36,41,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Pech für schwarze Schafe","Ein Schaf, das sich gegen die Schur sträubt, muss zur Vernunft gebracht werden, da sind sich die leidgeplagten Hirten einig. Such den notorischen Schurflüchtling Daunen-Dunstan und erteil dem inzwischen pechschwarzen Wolltier eine Lektion.","","","","",0
464,1,4284060,35,40,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Gaviator - Tag der Abrechnung","Einst von Adeligen als Haustier gehalten, ist dieser Gaviator nun ausgestoßen, verwildert und verbittert. Bei allem Verständnis für traumatische Erlebnisse muss seinen Attacken auf Unschuldige Einhalt geboten werden.","","","","",0
465,1,4265965,36,41,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Hart ist der Winter","Der Nahrungsmangel in den winterlichen Bergen lässt ausgehungerte Goobbue in besiedelte Gebiete herabsteigen. Beseitige sie, damit nicht noch mehr nachkommen.","","","","",0
466,4,4316817,35,40,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,false,false,false,"Astrologische Aufzeichnungen","Turmdrachen haben das Observatorium angegriffen! Schlag sie zurück - und was auch passiert, die astrologischen Notizbücher dürfen keinen Schaden nehmen. ","","Astrologische Notizbücher","","",0
467,1,4262481,36,41,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Domigator-Dompteur","Eine Karawane nach Camp Drachenkopf steckt in der Klemme: Domigatoren versperren den Weg. Ohne deine Hilfe kommen sie an den Schuppentieren nicht vorbei - beseitige sie.","","","","",0
468,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
469,4,4265873,38,43,0,0,12,0,0,60724,60504,0,4265911,0,33,34,35,true,false,false,0,false,false,false,"Wölfe wittern Blut","Ein Aufklärer des Hauses Fortemps hat um Hilfe gebeten, da er verletzt ist. Beschütz den geschwächten Gardisten und töte die angreifenden Schneewölfe.","","Verletzter Fortemps-Gardist","","",0
470,1,4257971,38,43,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Nichts da","Rothorn-Oger, gern auch „wandelnde Burgen“ genannt, werden seit der Katastrophe beunruhigend häufig gesichtet. Hilf mit, diese Nichtsgesandten zu dezimieren.","","","","",0
471,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
472,2,4317594,38,43,2001051,0,1,0,0,60723,60503,0,0,0,33,34,35,true,false,false,0,false,false,false,"Wertschöpfung","Ein Händler aus Coerthas auf der Suche nach heilkräftigem Wasser hat Probleme beim Schöpfen des kühlen Nasses: Wasser-Exergone hindern ihn am Abfüllen (und Vermarkten) von „Daniffens Tränen“. Erledige sie für ihn und besorge die Tränen.","Bring die Phiolen mit Daniffens Tränen zu dem coerthischen Händler.","Abgelieferte Phiolen Daniffens Tränen","","",0
473,1,4258040,37,42,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Irregeleitet","Immer wieder halten Wanderer in den Schneestürmen Irrlichter für Straßenlaternen und verlaufen sich hoffnungslos. So hübsch und mystisch sie sind: Beseitige die irreführenden Lichtquellen.","","","","",0
474,1,4258057,37,42,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Drachenbelagerung","Turmdrachen belagern Camp Drachenkopf. Brich die Belagerung, um das Camp zu befreien.","","","","",0
475,1,4258115,39,44,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Schluss mit Gargamelle","Ein großmäuliger Oger, der Kinder gerade dutzendweise verschlingen soll, hält sich an einem Ort mit dem vielsagenden Namen Ogerbauch auf. Schlachte die Bestie!","","","","",0
476,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
477,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
478,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
479,1,4258322,39,44,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Exergoninduzierte Eiszeit","Nach der Katastrophe wird es in Coerthas immer kälter und große Eis-Exergone beschleunigen die Abkühlung noch weiter. Zerstäube den kalten Boten namens Lutin in seine Partikel!","","","","",0
480,1,4258340,40,45,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Schuppe um Schuppe","Unzählige tapfere Ritter von Ishgard haben durch Drachenkrallen ihr Leben gelassen. Es ist Zeit für Rache, und zwar an einem ganz besonderen Schuppenwesen: Seps.","","","","",0
481,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,false,false,0,false,false,false,"","","","","","",0
482,1,4279902,40,45,0,0,0,0,0,60721,60501,0,4279914,0,33,34,35,true,false,false,0,false,false,false,"Riesenumweg","Einem Untersuchungstrupp ist der Rückweg ins Camp von Riesen abgeschnitten. Räume sie aus dem Weg! ","","","","",0
483,1,4280848,39,44,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Drachenfliegen","Die letzte Bastion vor Ishgard ist das Tor des Urteils. Sogar bis dorthin sind Verbündete der Drachen nun schon vorgedrungen. Vernichte die angreifenden Drachycera!","","","","",0
