Index,0 [0x0][0x0],1 [0x19][0x30],2 [0x5][0x8],3 [0x3][0x1c],4 [0x5][0xa],5 [0x3][0x1d],6 [0x4][0x1a],7 [0x5][0xc],8 [0x3][0x1e],9 [0x2][0x2c],10 [0x3][0x1f],11 [0x2][0x2d],12 [0x1a][0x30],13 [0x1b][0x30],14 [0x1c][0x30],15 [0x1d][0x30],16 [0x1e][0x30],17 [0x1f][0x30],18 [0x20][0x30],19 [0x19][0x31],20 [0x1a][0x31],21 [0x2][0x2e],22 [0x1b][0x31],23 [0x1c][0x31],24 [0x3][0x20],25 [0x3][0x21],26 [0x3][0x22],27 [0x1d][0x31],28 [0x3][0x23],29 [0x5][0xe],30 [0x3][0x24],31 [0x5][0x10],32 [0x5][0x12],33 [0x1e][0x31],34 [0x5][0x14],35 [0x5][0x16],36 [0x3][0x25],37 [0x2][0x2f],38 [0x3][0x26],39 [0x3][0x27],40 [0x5][0x18],41 [0x7][0x4],42 [0x3][0x28],43 [0x3][0x29],44 [0x1f][0x31],45 [0x20][0x31],46 [0x3][0x2a],47 [0x19][0x32],48 [0x1a][0x32],49 [0x1b][0x32],50 [0x1c][0x32],51 [0x1d][0x32],52 [0x1e][0x32],53 [0x1f][0x32],54 [0x20][0x32],55 [0x19][0x33],56 [0x3][0x2b],57 [0x1a][0x33],58 [0x1b][0x33]
2333,"ダウス",false,405,2,130,109,3409,3410,0,-1,0,30,false,false,false,false,false,false,true,false,false,0,true,true,2,8,0,true,0,0,0,0,0,false,30,120,0,5,6,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2334,"ドレンチ",false,405,2,0,0,3411,3412,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,10,0,true,0,0,0,0,0,false,0,80,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2335,"シケールリップル",false,405,4,130,109,3413,3414,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,3,0,true,0,0,0,0,0,false,30,120,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2336,"フォーリングスカイ",false,405,3,0,0,3504,3505,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,50,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2337,"クエイク",false,405,3,0,0,2556,2557,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,0,0,0,0,0,false,0,0,0,5,4,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2338,"ドラゴンブレス",false,405,3,0,0,1381,2098,0,-1,0,30,true,false,false,false,false,false,false,false,false,0,true,true,4,30,8,true,0,0,0,0,0,false,0,300,0,6,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2339,"ドレイン",false,405,2,106,86,494,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,40,200,0,5,7,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2340,"ブレクガ",false,405,2,106,86,568,1942,0,-1,0,30,false,false,false,true,false,false,false,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,40,300,0,5,7,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2341,"ロースト",false,405,3,130,109,3522,3523,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,30,8,true,0,0,0,0,0,false,0,0,0,6,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2342,"カータライズ",false,405,0,134,109,2806,2807,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,48,20,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2343,"ファイアボール",false,405,0,0,0,2802,2803,0,-1,0,60,false,false,false,true,false,false,false,false,false,0,false,true,2,4,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2344,"ハンターズムーン",false,405,3,0,0,3445,3446,0,-1,0,100,false,true,false,false,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
2345,"ハンターズムーン",false,405,4,0,0,3371,1875,0,-1,0,100,false,true,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2346,"アストラルパンチ",false,405,3,0,0,3361,3362,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true,0,false,false
2347,"エンシェントフレア",false,405,2,130,109,3347,3348,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,2,81,0,true,0,0,0,0,0,false,60,300,0,5,1,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2348,"オーラショット",false,405,3,0,0,3443,3444,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,35,0,0,5,7,0,0,0,0,0,false,false,57,false,false,false,false,false,false,false,false,true,0,false,false
2349,"ブラッドムーン",false,405,4,0,0,3365,3366,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2350,"アイアンジャスティス",false,405,3,130,109,3493,3494,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
2351,"デスストリーム",false,405,4,134,109,3367,3368,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,100,0,true,0,0,0,0,0,false,150,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2352,"テラーアイ",false,405,2,130,109,1512,2121,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,true,true,2,6,0,true,0,0,0,0,0,false,25,60,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2353,"ヴァイルアタランス",false,405,4,132,109,3369,3370,0,-1,0,60,true,false,false,false,false,false,false,false,false,0,true,true,3,60,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,56,false,false,false,true,true,true,false,false,true,0,false,false
2354,"ダブルアックスハンドル",false,405,3,0,0,3306,1875,0,-1,0,6,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,100,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2355,"ナックルプレス",false,405,4,130,109,3307,3308,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2356,"バーニングレイヴ",false,405,3,130,109,3309,3572,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,35,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2357,"バーニングレイヴ",false,405,3,0,0,3310,3311,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,35,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true,0,false,false
2358,"オーラキャノン",false,405,3,130,109,3312,3313,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,60,10,true,0,0,0,0,0,false,30,100,0,5,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
2359,"エンシェントクエイク",false,405,4,0,0,3314,3315,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,100,0,true,0,0,0,0,0,false,0,0,0,5,4,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2360,"おまじない",false,61118,13,0,0,3677,3678,0,0,0,20,false,false,false,false,false,true,true,false,false,0,true,true,2,3,0,true,0,0,34,0,0,false,0,25,58,0,0,0,0,0,1,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2361,"エンシェントクエイガ",false,405,4,132,109,3316,3317,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,100,0,true,0,0,0,0,0,false,50,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2362,"アンホーリー",false,405,2,0,0,3349,3350,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,40,0,true,0,0,0,0,0,false,0,100,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2363,"コメットインパクト",false,405,4,0,0,3576,3577,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
2364,"メテオインパクト",false,405,4,0,0,3578,3579,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
2365,"魔科学反応",false,405,4,0,0,3318,3319,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
2366,"魔科学爆発",false,405,4,0,0,3320,3321,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,2,6,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
2367,"インペリウム",false,405,3,0,0,3562,3563,0,-1,0,60,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,true,true,false,false,true,0,false,false
2368,"いなずま",false,405,4,130,109,3206,3246,0,-1,0,60,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,25,60,0,5,5,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2369,"",false,405,4,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,20,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2370,"サンダーボルト",false,405,2,130,109,3303,3304,0,-1,0,48,true,false,false,false,false,false,false,false,false,0,false,true,4,48,4,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,55,false,false,false,true,true,true,false,false,true,0,false,false
2371,"ミニマム",false,405,4,0,0,3398,1875,0,-1,0,30,false,true,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2372,"ラストバウト",false,405,4,0,0,3403,3404,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2373,"ラストダンス",false,405,4,0,0,3405,3406,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2374,"ラストソング",false,405,4,0,0,3407,3408,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2375,"プラズマリリース",false,405,3,130,109,1708,2140,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,30,0,true,0,0,0,0,0,false,20,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2376,"ラストソング",false,405,4,0,0,3407,3408,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2377,"パイロテクニック",false,405,4,0,0,3340,3341,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,100,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2378,"パイロテクニック",false,405,4,0,0,3342,3343,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,true,6,8,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0,false,false
2379,"コロラトゥーラ",false,405,3,0,0,3322,3323,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2380,"フォルテファイガ",false,405,4,0,0,3324,3325,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2381,"地震",false,405,2,130,109,3204,3244,0,-1,0,30,false,false,false,false,false,false,true,false,false,0,true,true,2,6,0,true,0,0,0,0,0,false,30,120,0,5,4,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2382,"フォルテブリザガ",false,405,4,132,80,3326,3327,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,30,0,0,5,2,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2383,"フォルテサンダガ",false,405,4,132,83,3328,3330,0,-1,0,60,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,35,0,0,5,5,0,0,0,0,0,false,false,53,false,false,false,true,true,true,false,false,true,0,false,false
2384,"フォルテサンダガ",false,405,4,0,0,3329,3330,0,-1,0,60,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,35,0,0,5,5,0,0,0,0,0,false,false,53,false,false,false,false,false,false,false,false,true,0,false,false
2385,"凍て付く悲劇",false,405,4,0,0,3331,3332,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,100,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2386,"蝦蟇の喜劇",false,405,4,0,0,3337,3338,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,100,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2387,"ガーディアン：ブレス：詠唱無し",false,405,4,0,0,3369,3370,0,-1,0,60,true,false,false,false,false,false,false,false,false,0,false,true,3,60,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2388,"コンダクティヴィティ",false,405,3,0,0,3298,3299,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,22,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0,false,false
2389,"クイックノック",false,405,3,0,0,360,1894,0,-1,0,8,false,false,false,true,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2390,"暴行指示",false,405,3,130,109,3469,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,true,1,0,0,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2391,"ロッティングアロー",false,405,3,0,0,3550,3551,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,true,2,10,0,true,0,0,0,0,0,false,0,0,0,2,3,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2392,"叩きつけ",false,405,3,130,109,3471,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,3,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2393,"破れかぶれ",false,405,3,130,109,3554,3555,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,0,0,0,0,0,false,25,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2394,"自暴自棄",false,405,3,0,0,3545,3546,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2395,"道連れ",false,405,4,0,0,2521,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2396,"アイアンジャスティス",false,405,3,130,109,3472,3473,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
2397,"クラウドカバー",false,405,3,130,109,3474,3475,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2398,"ブラックネビュラ",false,405,3,130,109,3476,3477,0,-1,0,10,true,false,false,false,false,false,false,false,false,0,false,false,5,50,0,true,0,0,0,0,0,false,25,60,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2399,"ソウルバースト",false,405,3,0,0,3478,3479,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,2,12,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2400,"スピリットバースト",false,405,3,0,0,3480,3481,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,true,2,6,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2401,"ソウルチャージ",false,405,3,0,0,3482,1875,0,-1,0,100,false,true,false,false,false,false,false,false,false,0,false,true,1,6,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2402,"レッドウェディング",false,405,2,132,109,3552,3553,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,50,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2403,"熱視線",false,405,3,130,109,3483,3484,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2404,"首っ丈",false,405,2,130,86,3485,1875,0,-1,0,50,false,false,false,true,false,false,false,false,false,0,false,true,1,0,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2405,"愛の宣誓",false,405,2,130,86,3486,1875,0,-1,0,50,false,true,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2406,"デソレーション",false,405,2,130,109,1747,2187,0,-1,0,55,true,false,false,false,false,false,false,false,false,0,false,true,4,55,6,true,0,0,0,0,0,false,25,0,0,5,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
2407,"テラーアイ",false,405,2,130,109,1512,2121,0,-1,0,55,false,false,false,false,false,false,true,false,false,0,true,true,2,6,0,true,0,0,0,0,0,false,25,60,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2408,"スパイラルスピン",false,405,3,130,109,3373,3374,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,16,0,true,0,0,0,0,0,false,40,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2409,"デソレーション",false,405,3,130,109,1747,2187,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,55,6,true,0,0,0,0,0,false,23,60,0,5,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
2410,"レベルX石化",false,405,3,130,218,1250,2018,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,16,60,0,0,0,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true,0,false,false
2411,"ストーン",false,403,2,98,82,448,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,25,50,58,5,4,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2412,"グリムフェイト",false,405,3,130,109,1357,1875,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,35,60,0,1,7,0,0,0,0,0,false,false,4,false,false,false,true,true,true,false,false,true,0,false,false
2413,"ハートバーン",false,405,3,130,109,1347,2083,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,35,60,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2414,"エルボードロップ",false,405,3,130,109,1346,2082,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,35,60,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
2415,"ダブルスマッシュ",false,405,3,130,109,1351,2084,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,35,60,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
2416,"100トンズ・スワイプ",false,405,3,132,109,1360,2073,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,40,60,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
2417,"100トンズ・スイング",false,405,3,134,109,1361,2074,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,5,8,0,true,0,0,0,0,0,false,50,60,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2418,"グラワー",false,405,3,130,109,1362,2075,0,-1,0,12,true,false,false,false,false,false,false,false,false,0,false,false,4,17,7,true,0,0,0,0,0,false,30,60,0,5,5,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
2419,"アイ・オブ・ビボルダー",false,405,3,130,109,1364,2076,0,-1,0,13,true,false,false,false,false,false,false,false,false,0,false,false,3,15,0,true,0,0,0,0,0,false,40,60,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2420,"バーニングサイクロン",false,405,3,130,109,1253,2020,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,25,60,0,5,1,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
2421,"レヴィンシャワー",false,405,3,130,109,1254,2021,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,25,60,0,5,5,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
2422,"臭い息",false,405,2,130,109,1337,2079,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,12,0,true,0,0,0,0,0,false,60,280,0,0,0,0,0,0,0,0,true,false,5,false,false,false,true,true,true,false,false,true,0,false,false
2423,"串刺し",false,405,3,0,0,1339,2081,0,-1,0,4,true,false,false,false,false,false,false,false,false,0,false,false,4,6,8,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2424,"ボルダークラップ",false,405,3,130,109,1209,1993,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,35,140,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
2425,"ロックスライド",false,405,3,130,109,1224,1996,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,4,8,8,true,0,0,0,0,0,false,25,140,0,3,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0,false,false
2426,"自爆",false,405,3,0,0,1122,1954,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,2,0,0,0,0,false,0,10,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2427,"ペトロブレス",false,405,3,0,0,1241,2012,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,0,900,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2428,"ナムブレス",false,405,3,0,0,1242,2013,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,0,900,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2429,"ポイズンブレス",false,405,3,0,0,1243,2014,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,0,600,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2430,"テラーアイ",false,405,2,130,109,1512,2121,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,35,60,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2431,"大爆発",false,405,3,130,109,1122,1954,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,5,6,0,true,0,0,0,0,0,false,0,30,0,5,1,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0,false,false
2432,"攻撃",false,405,1,0,0,-1,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,true,0,30,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0,false,false
2433,"スウィートスチール",false,405,3,130,109,1228,2087,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,35,60,0,1,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0,false,false
