Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x0][0x8],9 [0x3][0x14]
528,"Sortie",0,"Sortie",0,0,1,0,0,"<switch:la sortie/à la sortie/de la sortie>",0
529,"Cachot de sire Aucheforne de l'Èbe",0,"Cachot de sire Aucheforne de l'Èbe",0,0,1,0,0,"<switch:le cachot de sire Aucheforne de l'Èbe/au cachot de sire Aucheforne de l'Èbe/du cachot de sire Aucheforne de l'Èbe>",0
530,"Cachot de Bergand le benêt",0,"Cachot de Bergand le benêt",0,0,1,0,0,"<switch:le cachot de Bergand le benêt/au cachot de Bergand le benêt/du cachot de Bergand le benêt>",0
531,"Cachot de Tatabi Dixdoigts",0,"Cachot de Tatabi Dixdoigts",0,0,1,0,0,"<switch:le cachot de Tatabi Dixdoigts/au cachot de Tatabi Dixdoigts/du cachot de Tatabi Dixdoigts>",0
532,"Cachot de Joukil le fangeux",0,"Cachot de Joukil le fangeux",0,0,1,0,0,"<switch:le cachot de Joukil le fangeux/au cachot de Joukil le fangeux/du cachot de Joukil le fangeux>",0
533,"Cachot de dame Cliaie d'Arlendre",0,"Cachot de dame Cliaie d'Arlendre",0,0,1,0,0,"<switch:le cachot de dame Cliaie d'Arlendre/au cachot de dame Cliaie d'Arlendre/du cachot de dame Cliaie d'Arlendre>",0
534,"Sortie",0,"Sortie",0,0,1,0,0,"<switch:la sortie/à la sortie/de la sortie>",0
535,"Autel de Vertbosc",0,"Autel de Vertbosc",0,0,1,0,0,"<switch:l'autel de Vertbosc/à l'autel de Vertbosc/de l'autel de Vertbosc>",0
536,"Tombe anonyme",0,"Tombe anonyme",0,0,1,0,0,"<switch:la tombe anonyme/à la tombe anonyme/de la tombe anonyme>",0
537,"Tombe du roi Galvanth le Tyran",0,"Tombe du roi Galvanth le Tyran",0,0,1,0,0,"<switch:la tombe du roi Galvanth le Tyran/à la tombe du roi Galvanth le Tyran/de la tombe du roi Galvanth le Tyran>",0
538,"Tombe d'Ak-Inik",0,"Tombe d'Ak-Inik",0,0,1,0,0,"<switch:la tombe d'Ak-Inik/à la tombe d'Ak-Inik/de la tombe d'Ak-Inik>",0
539,"Autel de Grandbosc",0,"Autel de Grandbosc",0,0,1,0,0,"<switch:l'autel de Grandbosc/à l'autel de Grandbosc/de l'autel de Grandbosc>",0
540,"Tombe d'Ak-Mena",0,"Tombe d'Ak-Mena",0,0,1,0,0,"<switch:la tombe d'Ak-Mena/à la tombe d'Ak-Mena/de la tombe d'Ak-Mena>",0
541,"Autel de Vieilbosc",0,"Autel de Vieilbosc",0,0,1,0,0,"<switch:l'autel de Vieilbosc/à l'autel de Vieilbosc/de l'autel de Vieilbosc>",0
542,"Pont de pierre",0,"Pont de pierre",0,0,1,0,0,"<switch:le pont de pierre/au pont de pierre/du pont de pierre>",0
543,"Calme éternel",0,"Calme éternel",0,0,1,0,0,"<switch:Calme éternel/au Calme éternel/du Calme éternel>",0
544,"Colombarium",0,"Colombarium",0,0,1,0,0,"<switch:le colombarium/au colombarium/du colombarium>",0
545,"Aux Feuilles de carline",0,"Aux Feuilles de carline",0,0,1,0,0,"<switch:les Feuilles de carline/aux Feuilles de carline/des Feuilles de carline>",0
546,"Guilde des aventuriers",0,"Guilde des aventuriers",0,0,1,0,0,"<switch:la guilde des aventuriers/à la guilde des aventuriers/de la guilde des aventuriers>",0
547,"Aux Feuilles de carline<br>Guilde des aventuriers",0,"Aux Feuilles de carline<br>Guilde des aventuriers",0,0,1,0,0,"",0
548,"Le Perchoir",0,"Le Perchoir",0,0,1,0,0,"<switch:Le Perchoir/au Perchoir/du Perchoir>",0
549,"Aérodrome de Gridania",0,"Aérodrome de Gridania",0,0,1,0,0,"<switch:l'aérodrome de Gridania/à l'aérodrome de Gridania/de l'aérodrome de Gridania>",0
550,"Ponts de Mistalle",0,"Ponts de Mistalle",0,0,1,0,0,"<switch:les ponts de Mistalle/aux ponts de Mistalle/des ponts de Mistalle>",0
551,"Le Nœud",0,"Le Nœud",0,0,1,0,0,"<switch:Le Nœud/au Nœud/du Nœud>",0
552,"Porte du Blaireau bleu",0,"Porte du Blaireau bleu",0,0,1,0,0,"<switch:la porte du Blaireau bleu/à la porte du Blaireau bleu/de la porte du Blaireau bleu>",0
553,"Pavillon de chêne",0,"Pavillon de chêne",0,0,1,0,0,"<switch:le Pavillon de chêne/au Pavillon de chêne/du Pavillon de chêne>",0
554,"Guilde des menuisiers",0,"Guilde des menuisiers",0,0,1,0,0,"<switch:la guilde des menuisiers/à la guilde des menuisiers/de la guilde des menuisiers>",0
555,"Pavillon de chêne<br>Guilde des menuisiers",0,"Pavillon de chêne<br>Guilde des menuisiers",0,0,1,0,0,"",0
556,"Le Don de Figaga",0,"Le Don de Figaga",0,0,1,0,0,"<switch:Le Don de Figaga/au Don de Figaga/du Don de Figaga>",0
557,"Verger de faines",0,"Verger de faines",0,0,1,0,0,"<switch:le Verger de faines/au Verger de faines/du Verger de faines>",0
558,"Ponts de Berlend",0,"Ponts de Berlend",0,0,1,0,0,"<switch:les ponts de Berlend/aux ponts de Berlend/des ponts de Berlend>",0
559,"Porte du Loup blanc",0,"Porte du Loup blanc",0,0,1,0,0,"<switch:la porte du Loup blanc/à la porte du Loup blanc/de la porte du Loup blanc>",0
560,"Porte de la Loutre rouge",0,"Porte de la Loutre rouge",0,0,1,0,0,"<switch:la porte de la Loutre rouge/à la porte de la Loutre rouge/de la porte de la Loutre rouge>",0
561,"Le Carquois",0,"Le Carquois",0,0,1,0,0,"<switch:Le Carquois/au Carquois/du Carquois>",0
562,"Guilde des archers",0,"Guilde des archers",0,0,1,0,0,"<switch:la guilde des archers/à la guilde des archers/de la guilde des archers>",0
563,"Le Carquois<br>Guilde des archers",0,"Le Carquois<br>Guilde des archers",0,0,1,0,0,"",0
564,"Échoppes d'ébène",0,"Échoppes d'ébène",0,0,1,0,0,"<switch:les Échoppes d'ébène/aux Échoppes d'ébène/des Échoppes d'ébène>",0
565,"Échoppes de palissandre",0,"Échoppes de palissandre",0,0,1,0,0,"<switch:les Échoppes de palissandre/aux Échoppes de palissandre/des Échoppes de palissandre>",0
566,"La Tonnelle ombragée",0,"La Tonnelle ombragée",0,0,1,0,0,"<switch:La Tonnelle ombragée/à La Tonnelle ombragée/de La Tonnelle ombragée>",0
567,"Atelier Fen-Yll",0,"Atelier Fen-Yll",0,0,1,0,0,"<switch:l'Atelier Fen-Yll/à l'Atelier Fen-Yll/de l'Atelier Fen-Yll>",0
568,"Guilde des tanneurs",0,"Guilde des tanneurs",0,0,1,0,0,"<switch:la guilde des tanneurs/à la guilde des tanneurs/de la guilde des tanneurs>",0
569,"Les Atours de Fen-Yll",0,"Les Atours de Fen-Yll",0,0,1,0,0,"<switch:Les Atours de Fen-Yll/aux Atours de Fen-Yll/des Atours de Fen-Yll>",0
570,"Caserne des Vigiles",0,"Caserne des Vigiles",0,0,1,0,0,"<switch:la caserne des Vigiles/à la caserne des Vigiles/de la caserne des Vigiles>",0
571,"Guilde des maîtres d'hast",0,"Guilde des maîtres d'hast",0,0,1,0,0,"<switch:la guilde des maîtres d'hast/à la guilde des maîtres d'hast/de la guilde des maîtres d'hast>",0
572,"Caserne des Vigiles<br>Guilde des maîtres d'hast",0,"Caserne des Vigiles<br>Guilde des maîtres d'hast",0,0,1,0,0,"",0
573,"L'Œil du Centaure",0,"L'Œil du Centaure",0,0,1,0,0,"<switch:L'Œil du Centaure/à L'Œil du Centaure/de L'Œil du Centaure>",0
574,"Porte du Sanglier noir",0,"Porte du Sanglier noir",0,0,1,0,0,"<switch:la porte du Sanglier noir/à la porte du Sanglier noir/de la porte du Sanglier noir>",0
575,"Chutes de l'Apkallu",0,"Chutes de l'Apkallu",0,0,1,0,0,"<switch:les chutes de l'Apkallu/aux chutes de l'Apkallu/des chutes de l'Apkallu>",0
576,"Temple de la Sérénité",0,"Temple de la Sérénité",0,0,1,0,0,"<switch:le Temple de la Sérénité/au Temple de la Sérénité/du Temple de la Sérénité>",0
577,"Guilde des élémentalistes",0,"Guilde des élémentalistes",0,0,1,0,0,"<switch:la guilde des élémentalistes/à la guilde des élémentalistes/de la guilde des élémentalistes>",0
578,"Temple de la Sérénité<br>Guilde des élémentalistes",0,"Temple de la Sérénité<br>Guilde des élémentalistes",0,0,1,0,0,"",0
579,"Autel de Nophica",0,"Autel de Nophica",0,0,1,0,0,"<switch:l'autel de Nophica/à l'autel de Nophica/de l'autel de Nophica>",0
580,"Amphithéâtre de Mih Khetto",0,"Amphithéâtre de Mih Khetto",0,0,1,0,0,"<switch:l'amphithéâtre de Mih Khetto/à l'amphithéâtre de Mih Khetto/de l'amphithéâtre de Mih Khetto>",0
581,"Le Courtil",0,"Le Courtil",0,0,1,0,0,"<switch:Le Courtil/au Courtil/du Courtil>",0
582,"Guilde des botanistes",0,"Guilde des botanistes",0,0,1,0,0,"<switch:la guilde des botanistes/à la guilde des botanistes/de la guilde des botanistes>",0
583,"Le Courtil<br>Guilde des botanistes",0,"Le Courtil<br>Guilde des botanistes",0,0,1,0,0,"",0
584,"Le Meunier sifflotant",0,"Le Meunier sifflotant",0,0,1,0,0,"<switch:Le Meunier sifflotant/au Meunier sifflotant/du Meunier sifflotant>",0
585,"Ruisseau du Thé noir",0,"Ruisseau du Thé noir",0,0,1,0,0,"<switch:le ruisseau du Thé noir/au ruisseau du Thé noir/du ruisseau du Thé noir>",0
586,"Ravin des Lamentations",0,"Ravin des Lamentations",0,0,1,0,0,"<switch:le ravin des Lamentations/au ravin des Lamentations/du ravin des Lamentations>",0
587,"Bassin de Jade",0,"Bassin de Jade",0,0,1,0,0,"<switch:le bassin de Jade/au bassin de Jade/du bassin de Jade>",0
588,"Le Noyau",0,"Le Noyau",0,0,1,0,0,"<switch:Le Noyau/au Noyau/du Noyau>",0
589,"Caves de Mun-Tuy",0,"Caves de Mun-Tuy",0,0,1,0,0,"<switch:les Caves de Mun-Tuy/aux Caves de Mun-Tuy/des Caves de Mun-Tuy>",0
590,"Place de l'Éthérite",0,"Place de l'Éthérite",0,0,1,0,0,"<switch:la place de l'Éthérite/à la place de l'Éthérite/de la place de l'Éthérite>",0
591,"Quartier général des Deux Vipères",0,"Quartier général des Deux Vipères",0,0,1,0,0,"<switch:le quartier général des Deux Vipères/au quartier général des Deux Vipères/du quartier général des Deux Vipères>",0
592,"Jetée de la rive est<br>Forêt de l'est",0,"Jetée de la rive est<br>Forêt de l'est",0,0,1,0,0,"",0
593,"Relais à chocobos",0,"Relais à chocobos",0,0,1,0,0,"<switch:le relais à chocobos/au relais à chocobos/du relais à chocobos>",0
594,"Atelier Fen-Yll<br>Guilde des tanneurs",0,"Atelier Fen-Yll<br>Guilde des tanneurs",0,0,1,0,0,"",0
595,"Jetée de la rive est",0,"Jetée de la rive est",0,0,1,0,0,"<switch:la jetée de la rive est/à la jetée de la rive est/de la jetée de la rive est>",0
596,"Impossible d'aller plus loin.",0,"Impossible d'aller plus loin.",0,0,1,0,0,"",0
597,"Forêt centrale est via la porte du Blaireau bleu",0,"Forêt centrale est via la porte du Blaireau bleu",0,0,1,0,0,"<switch:la porte du Blaireau bleu/à la porte du Blaireau bleu/de la porte du Blaireau bleu>",0
598,"Forêt du nord via la porte de la Vipère jaune",0,"Forêt du nord via la porte de la Vipère jaune",0,0,1,0,0,"<switch:la porte de la Vipère jaune/à la porte de la Vipère jaune/de la porte de la Vipère jaune>",0
599,"Rez-de-chaussée",0,"Rez-de-chaussée",0,0,1,0,0,"<switch:le rez-de-chaussée/au rez-de-chaussée/du rez-de-chaussée>",0
600,"1er étage",0,"1er étage",0,0,1,0,0,"<switch:le 1er étage/au 1er étage/du 1er étage>",0
601,"Sous-sol",0,"Sous-sol",0,0,1,0,0,"<switch:le sous-sol/au sous-sol/du sous-sol>",0
602,"Entrée",0,"Entrée",0,0,1,0,0,"<switch:l'entrée/à l'entrée/de l'entrée>",0
603,"Garde-manger",0,"Garde-manger",0,0,1,0,0,"<switch:le garde-manger/au garde-manger/du garde-manger>",0
604,"Hall de la Rose",0,"Hall de la Rose",0,0,1,0,0,"<switch:le hall de la Rose/au hall de la Rose/du hall de la Rose>",0
605,"Resserre",0,"Resserre",0,0,1,0,0,"<switch:la resserre/à la resserre/de la resserre>",0
606,"Salle de musique",0,"Salle de musique",0,0,1,0,0,"<switch:la salle de musique/à la salle de musique/de la salle de musique>",0
607,"Bibliothèque",0,"Bibliothèque",0,0,1,0,0,"<switch:la bibliothèque/à la bibliothèque/de la bibliothèque>",0
608,"Hall du Lys",0,"Hall du Lys",0,0,1,0,0,"<switch:le hall du Lys/au hall du Lys/du hall du Lys>",0
609,"Hall de l'Œillet",0,"Hall de l'Œillet",0,0,1,0,0,"<switch:le hall de l'Œillet/au hall de l'Œillet/du hall de l'Œillet>",0
610,"Cellier",0,"Cellier",0,0,1,0,0,"<switch:le cellier/au cellier/du cellier>",0
611,"Chambre d'accusation",0,"Chambre d'accusation",0,0,1,0,0,"<switch:la chambre d'accusation/à la chambre d'accusation/de la chambre d'accusation>",0
612,"Chambre de torture",0,"Chambre de torture",0,0,1,0,0,"<switch:la chambre de torture/à la chambre de torture/de la chambre de torture>",0
613,"Porte de Nald",0,"Porte de Nald",0,0,1,0,0,"<switch:la porte de Nald/à la porte de Nald/de la porte de Nald>",0
614,"Quartier général des Immortels",0,"Quartier général des Immortels",0,0,1,0,0,"<switch:le quartier général des Immortels/au quartier général des Immortels/du quartier général des Immortels>",0
615,"Les Sables mouvants",0,"Les Sables mouvants",0,0,1,0,0,"<switch:Les Sables mouvants/aux Sables mouvants/des Sables mouvants>",0
616,"Les Sables mouvants<br>Guilde des aventuriers",0,"Les Sables mouvants<br>Guilde des aventuriers",0,0,1,0,0,"",0
617,"Le Sablier",0,"Le Sablier",0,0,1,0,0,"<switch:Le Sablier/au Sablier/du Sablier>",0
618,"Le Mirage de platine",0,"Le Mirage de platine",0,0,1,0,0,"<switch:Le Mirage de platine/au Mirage de platine/du Mirage de platine>",0
619,"Guilde des pugilistes",0,"Guilde des pugilistes",0,0,1,0,0,"<switch:la guilde des pugilistes/à la guilde des pugilistes/de la guilde des pugilistes>",0
620,"Le Mirage de platine<br>Guilde des pugilistes",0,"Le Mirage de platine<br>Guilde des pugilistes",0,0,1,0,0,"",0
621,"Avenue de l'Émeraude",0,"Avenue de l'Émeraude",0,0,1,0,0,"<switch:l'avenue de l'Émeraude/à l'avenue de l'Émeraude/de l'avenue de l'Émeraude>",0
622,"Colisée",0,"Colisée",0,0,1,0,0,"<switch:le Colisée/au Colisée/du Colisée>",0
623,"Guilde des gladiateurs",0,"Guilde des gladiateurs",0,0,1,0,0,"<switch:la guilde des gladiateurs/à la guilde des gladiateurs/de la guilde des gladiateurs>",0
624,"Colisée<br>Guilde des gladiateurs",0,"Colisée<br>Guilde des gladiateurs",0,0,1,0,0,"",0
625,"Le Rudius",0,"Le Rudius",0,0,1,0,0,"<switch:Le Rudius/au Rudius/du Rudius>",0
626,"Porte de Nanamo",0,"Porte de Nanamo",0,0,1,0,0,"<switch:la porte de Nanamo/à la porte de Nanamo/de la porte de Nanamo>",0
627,"Ossuaire d'Arrzaneth",0,"Ossuaire d'Arrzaneth",0,0,1,0,0,"<switch:l'ossuaire d'Arrzaneth/à l'ossuaire d'Arrzaneth/de l'ossuaire d'Arrzaneth>",0
628,"Chambre mortuaire d'Erralig",0,"Chambre mortuaire d'Erralig",0,0,1,0,0,"<switch:la chambre mortuaire d'Erralig/à la chambre mortuaire d'Erralig/de la chambre mortuaire d'Erralig>",0
629,"Guilde des occultistes",0,"Guilde des occultistes",0,0,1,0,0,"<switch:la guilde des occultistes/à la guilde des occultistes/de la guilde des occultistes>",0
630,"Ossuaire d'Arrzaneth<br>Guilde des occultistes",0,"Ossuaire d'Arrzaneth<br>Guilde des occultistes",0,0,1,0,0,"",0
631,"Les Joyaux d'Eshtaime",0,"Les Joyaux d'Eshtaime",0,0,1,0,0,"<switch:Les Joyaux d'Eshtaime/aux Joyaux d'Eshtaime/des Joyaux d'Eshtaime>",0
632,"Les Lapidaires d'Eshtaime",0,"Les Lapidaires d'Eshtaime",0,0,1,0,0,"<switch:Les Lapidaires d'Eshtaime/aux Lapidaires d'Eshtaime/des Lapidaires d'Eshtaime>",0
633,"Guilde des orfèvres",0,"Guilde des orfèvres",0,0,1,0,0,"<switch:la guilde des orfèvres/à la guilde des orfèvres/de la guilde des orfèvres>",0
634,"Les Lapidaires d'Eshtaime<br>Guilde des orfèvres",0,"Les Lapidaires d'Eshtaime<br>Guilde des orfèvres",0,0,1,0,0,"",0
635,"Les Bons filons d'Amajina et Fils",0,"Les Bons filons d'Amajina et Fils",0,0,1,0,0,"<switch:Les Bons filons d'Amajina et Fils/aux Bons filons d'Amajina et Fils/des Bons filons d'Amajina et Fils>",0
636,"Guilde des mineurs",0,"Guilde des mineurs",0,0,1,0,0,"<switch:la guilde des mineurs/à la guilde des mineurs/de la guilde des mineurs>",0
637,"Les Bons filons d'Amajina et Fils<br>Guilde des mineurs",0,"Les Bons filons d'Amajina et Fils<br>Guilde des mineurs",0,0,1,0,0,"",0
638,"Rue de l'Onyx",0,"Rue de l'Onyx",0,0,1,0,0,"<switch:la rue de l'Onyx/à la rue de l'Onyx/de la rue de l'Onyx>",0
639,"Cour dorée",0,"Cour dorée",0,0,1,0,0,"<switch:la Cour dorée/à la Cour dorée/de la Cour dorée>",0
640,"Marchés de l'allée du Rubis",0,"Marchés de l'allée du Rubis",0,0,1,0,0,"<switch:les marchés de l'allée du Rubis/aux marchés de l'allée du Rubis/des marchés de l'allée du Rubis>",0
641,"Le Puits",0,"Le Puits",0,0,1,0,0,"<switch:Le Puits/au Puits/du Puits>",0
642,"Les Soieries du Soleil",0,"Les Soieries du Soleil",0,0,1,0,0,"<switch:Les Soieries du Soleil/aux Soieries du Soleil/des Soieries du Soleil>",0
643,"Guilde des couturiers",0,"Guilde des couturiers",0,0,1,0,0,"<switch:la guilde des couturiers/à la guilde des couturiers/de la guilde des couturiers>",0
644,"Les Soieries du Soleil<br>Guilde des couturiers",0,"Les Soieries du Soleil<br>Guilde des couturiers",0,0,1,0,0,"",0
645,"Porte de Thal",0,"Porte de Thal",0,0,1,0,0,"<switch:la porte de Thal/à la porte de Thal/de la porte de Thal>",0
646,"Marchés de l'avenue du Saphir",0,"Marchés de l'avenue du Saphir",0,0,1,0,0,"<switch:les marchés de l'avenue du Saphir/aux marchés de l'avenue du Saphir/des marchés de l'avenue du Saphir>",0
647,"Rue de la Perle",0,"Rue de la Perle",0,0,1,0,0,"<switch:la rue de la Perle/à la rue de la Perle/de la rue de la Perle>",0
648,"Sanctuaire de Milvaneth",0,"Sanctuaire de Milvaneth",0,0,1,0,0,"<switch:le sanctuaire de Milvaneth/au sanctuaire de Milvaneth/du sanctuaire de Milvaneth>",0
649,"Académie médicale de Frondale",0,"Académie médicale de Frondale",0,0,1,0,0,"<switch:l'Académie médicale de Frondale/à l'Académie médicale de Frondale/de l'Académie médicale de Frondale>",0
650,"Guilde des alchimistes",0,"Guilde des alchimistes",0,0,1,0,0,"<switch:la guilde des alchimistes/à la guilde des alchimistes/de la guilde des alchimistes>",0
651,"Académie médicale de Frondale<br>Guilde des alchimistes",0,"Académie médicale de Frondale<br>Guilde des alchimistes",0,0,1,0,0,"",0
652,"Esplanade des Érudits",0,"Esplanade des Érudits",0,0,1,0,0,"<switch:l'esplanade des Érudits/à l'esplanade des Érudits/de l'esplanade des Érudits>",0
653,"Promenade royale",0,"Promenade royale",0,0,1,0,0,"<switch:la promenade royale/à la promenade royale/de la promenade royale>",0
654,"Aérodrome d'Ul'dah",0,"Aérodrome d'Ul'dah",0,0,1,0,0,"<switch:l'aérodrome d'Ul'dah/à l'aérodrome d'Ul'dah/de l'aérodrome d'Ul'dah>",0
655,"Porte du Gui",0,"Porte du Gui",0,0,1,0,0,"<switch:la porte du Gui/à la porte du Gui/de la porte du Gui>",0
656,"Grotte marine de Sastasha",0,"Grotte marine de Sastasha",0,0,1,0,0,"<switch:la grotte marine de Sastasha/à la grotte marine de Sastasha/de la grotte marine de Sastasha>",0
657,"Repaire de Barbe-Brume",0,"Repaire de Barbe-Brume",0,0,1,0,0,"<switch:le repaire de Barbe-Brume/au repaire de Barbe-Brume/du repaire de Barbe-Brume>",0
658,"Crique de Barbe-Brume",0,"Crique de Barbe-Brume",0,0,1,0,0,"<switch:la crique de Barbe-Brume/à la crique de Barbe-Brume/de la crique de Barbe-Brume>",0
659,"Grotte marine de Sastasha",0,"Grotte marine de Sastasha",0,0,1,0,0,"<switch:la grotte marine de Sastasha/à la grotte marine de Sastasha/de la grotte marine de Sastasha>",0
660,"Mare des Gémissements",0,"Mare des Gémissements",0,0,1,0,0,"<switch:la mare des Gémissements/à la mare des Gémissements/de la mare des Gémissements>",0
661,"Salle vide",0,"Salle vide",0,0,1,0,0,"<switch:la salle vide/à la salle vide/de la salle vide>",0
662,"La Chatterie",0,"La Chatterie",0,0,1,0,0,"<switch:La Chatterie/à La Chatterie/de La Chatterie>",0
663,"La Rambade",0,"La Rambade",0,0,1,0,0,"<switch:La Rambade/à La Rambade/de La Rambade>",0
664,"Quartiers des rameurs",0,"Quartiers des rameurs",0,0,1,0,0,"<switch:les quartiers des rameurs/aux quartiers des rameurs/des quartiers des rameurs>",0
665,"Sortie",0,"Sortie",0,0,1,0,0,"<switch:la sortie/à la sortie/de la sortie>",0
666,"Quartiers du navigateur",0,"Quartiers du navigateur",0,0,1,0,0,"<switch:les quartiers du navigateur/aux quartiers du navigateur/des quartiers du navigateur>",0
667,"Quartiers des matelots",0,"Quartiers des matelots",0,0,1,0,0,"<switch:les quartiers des matelots/aux quartiers des matelots/des quartiers des matelots>",0
668,"Quartiers du capitaine",0,"Quartiers du capitaine",0,0,1,0,0,"<switch:les quartiers du capitaine/aux quartiers du capitaine/des quartiers du capitaine>",0
669,"Le Trou",0,"Le Trou",0,0,1,0,0,"<switch:Le Trou/au Trou/du Trou>",0
670,"La Rambade",0,"La Rambade",0,0,1,0,0,"<switch:La Rambade/à La Rambade/de La Rambade>",0
671,"Porte des bourlingueurs",0,"Porte des bourlingueurs",0,0,1,0,0,"<switch:la porte des bourlingueurs/à la porte des bourlingueurs/de la porte des bourlingueurs>",0
672,"Le Giron de la Sultane",0,"Le Giron de la Sultane",0,0,1,0,0,"<switch:Le Giron de la Sultane/au Giron de la Sultane/du Giron de la Sultane>",0
673,"Puits A1",0,"Puits A1",0,0,1,0,0,"<switch:le puits A1/au puits A1/du puits A1>",0
674,"Puits B1",0,"Puits B1",0,0,1,0,0,"<switch:le puits B1/au puits B1/du puits B1>",0
675,"Puits B4",0,"Puits B4",0,0,1,0,0,"<switch:le puits B4/au puits B4/du puits B4>",0
676,"Puits E1",0,"Puits E1",0,0,1,0,0,"<switch:le puits E1/au puits E1/du puits E1>",0
677,"Puits E2",0,"Puits E2",0,0,1,0,0,"<switch:le puits E2/au puits E2/du puits E2>",0
678,"Abîme mangeur d'homme",0,"Abîme mangeur d'homme",0,0,1,0,0,"<switch:l'Abîme mangeur d'homme/à l'Abîme mangeur d'homme/de l'Abîme mangeur d'homme>",0
679,"Fosse des Hurlements",0,"Fosse des Hurlements",0,0,1,0,0,"<switch:la fosse des Hurlements/à la fosse des Hurlements/de la fosse des Hurlements>",0
680,"Fosse des Désolés",0,"Fosse des Désolés",0,0,1,0,0,"<switch:la fosse des Désolés/à la fosse des Désolés/de la fosse des Désolés>",0
681,"Le Trône froid",0,"Le Trône froid",0,0,1,0,0,"<switch:Le Trône froid/au Trône froid/du Trône froid>",0
682,"Le Hallier",0,"Le Hallier",0,0,1,0,0,"<switch:Le Hallier/au Hallier/du Hallier>",0
683,"Arrêt de Brayflox",0,"Arrêt de Brayflox",0,0,1,0,0,"<switch:l'Arrêt de Brayflox/à l'Arrêt de Brayflox/de l'Arrêt de Brayflox>",0
684,"Source du marais",0,"Source du marais",0,0,1,0,0,"<switch:la source du marais/à la source du marais/de la source du marais>",0
685,"Bivouac de Brayflox",0,"Bivouac de Brayflox",0,0,1,0,0,"<switch:le Bivouac de Brayflox/au Bivouac de Brayflox/du Bivouac de Brayflox>",0
686,"Guet de Brayflox",0,"Guet de Brayflox",0,0,1,0,0,"<switch:le Guet de Brayflox/au Guet de Brayflox/du Guet de Brayflox>",0
687,"Front de l'Arrêt",0,"Front de l'Arrêt",0,0,1,0,0,"<switch:le front de l'Arrêt/au front de l'Arrêt/du front de l'Arrêt>",0
688,"Arrière de l'Arrêt",0,"Arrière de l'Arrêt",0,0,1,0,0,"<switch:l'arrière de l'Arrêt/à l'arrière de l'Arrêt/de l'arrière de l'Arrêt>",0
689,"Front du Bivouac",0,"Front du Bivouac",0,0,1,0,0,"<switch:le front du Bivouac/au front du Bivouac/du front du Bivouac>",0
690,"Rêvedragon",0,"Rêvedragon",0,0,1,0,0,"<switch:Rêvedragon/à Rêvedragon/de Rêvedragon>",0
691,"Centre du Bivouac",0,"Centre du Bivouac",0,0,1,0,0,"<switch:le centre du Bivouac/au centre du Bivouac/du centre du Bivouac>",0
692,"Hall des Cesti",0,"Hall des Cesti",0,0,1,0,0,"<switch:le hall des Cesti/au hall des Cesti/du hall des Cesti>",0
693,"Hall des Secutores",0,"Hall des Secutores",0,0,1,0,0,"<switch:le hall des Secutores/au hall des Secutores/du hall des Secutores>",0
694,"Hall des Bestiarii",0,"Hall des Bestiarii",0,0,1,0,0,"<switch:le hall des Bestiarii/au hall des Bestiarii/du hall des Bestiarii>",0
695,"Clinique pédiatrique de l'Académie médicale de Frondale",0,"Clinique pédiatrique de l'Académie médicale de Frondale",0,0,1,0,0,"<switch:la clinique pédiatrique de l'Académie médicale de Frondale/à la clinique pédiatrique de l'Académie médicale de Frondale/de la clinique pédiatrique de l'Académie médicale de Frondale>",0
696,"",0,"",0,0,0,0,0,"",0
697,"",0,"",0,0,0,0,0,"",0
698,"District politique",0,"District politique",0,0,1,0,0,"<switch:le district politique/au district politique/du district politique>",0
699,"",0,"",0,0,0,0,0,"",0
700,"Le Tillac",0,"Le Tillac",0,0,1,0,0,"<switch:Le Tillac/au Tillac/du Tillac>",0
701,"L'Entrepont",0,"L'Entrepont",0,0,1,0,0,"<switch:L'Entrepont/à L'Entrepont/de L'Entrepont>",0
702,"Astalicia",0,"Astalicia",0,0,1,0,0,"<switch:l'Astalicia/sur l'Astalicia/de l'Astalicia>",0
703,"Tour de Corail<br>Guilde des maraudeurs",0,"Tour de Corail<br>Guilde des maraudeurs",0,0,1,0,0,"",0
704,"Tour de Corail",0,"Tour de Corail",0,0,1,0,0,"<switch:la tour de Corail/à la tour de Corail/de la tour de Corail>",0
705,"Guilde des fusiliers",0,"Guilde des fusiliers",0,0,1,0,0,"<switch:la guilde des fusiliers/à la guilde des fusiliers/de la guilde des fusiliers>",0
706,"Douane de Mealvaan",0,"Douane de Mealvaan",0,0,1,0,0,"<switch:la douane de Mealvaan/à la douane de Mealvaan/de la douane de Mealvaan>",0
707,"Douane de Mealvaan<br>Guilde des arcanistes",0,"Douane de Mealvaan<br>Guilde des arcanistes",0,0,1,0,0,"",0
708,"Le Bismarck",0,"Le Bismarck",0,0,1,0,0,"<switch:Le Bismarck/au Bismarck/du Bismarck>",0
709,"Le Bismarck<br>Guilde des cuisiniers",0,"Bismarck<br>Guilde des cuisiniers",0,0,1,0,0,"",0
710,"Naldiq et Vymelli",0,"Naldiq et Vymelli",0,0,1,0,0,"<switch:Naldiq et Vymelli/à Naldiq et Vymelli/de Naldiq et Vymelli>",0
